ccode1,cowName1,ccode2,cowName2,signDay,signMonth,signYear,EIFDay,EIFMonth,EIFYear,type,category1,category2,category3,span,renewType,renewYears,terminated,durationActual,endYearEstimate,asymmetry,categoryConf,UNTS,fullText,sourceType,source,factivaConf,factivaSign,factivaEIF,DCAid
350,GRC,371,ARM,18,6,1996,,,,general,DCA,,,,,,-88,,2002,0,med,,N,treaty,Armenian MFA,,,,DCADv1.0-1130
350,GRC,371,ARM,,,1998,,,,general,DCA,,,,,,-88,,2004,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1131
350,GRC,371,ARM,18,10,1999,,,,general,DIC,PROCUREMENT,RESEARCH,,,,-88,,2005,1,med,,N,treaty,Armenian MFA,,,,DCADv1.0-1132
350,GRC,372,GRG,17,7,1997,,,,general,DCA,,,,,,-88,,2003,1,med,,N,treaty,LEPL Legislative Herald of Georgia (Ministry of Justice of Georgia),,,,DCADv1.0-1133
350,GRC,372,GRG,21,11,1998,,,,sector,TREX,,,,,,-88,,2004,2,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1134
350,GRC,375,FIN,26,3,2001,,,,general,DCA,,,,,,-88,,2007,0,med,,N,factiva,"Wires, newspapers, transcripts",,-99,,DCADv1.0-1135
350,GRC,380,SWD,1,2,1999,,,,general,DIC,COMMISSION,,-77,-77,-77,-88,,2010,1,atypical,,Y,treaty,Swedish Government Publication - Sweden's International Agreements,,,,DCADv1.0-1136
350,GRC,500,UGA,28,9,1999,,,,sector,TREX,,,,,,-88,,2005,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1137
350,GRC,616,TUN,3,9,1998,3,9,1998,general,DCA,,,,,,0,,2010,1,high,,N,treaty,"Tunisian Republic, Ministry of Foreign Affairs",,,,DCADv1.0-1138
350,GRC,640,TUR,23,7,2003,,,,sector,TREX,,,,,,-88,,2009,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1139
350,GRC,640,TUR,8,4,2010,,,,sector,COMMISSION,TREX,,,,,-88,,2010,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1140
350,GRC,666,ISR,1,12,1994,,,,general,DIC,DCA,,,,,-88,,2000,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1141
350,GRC,666,ISR,14,10,1999,,,,general,DIC,DCA,,,,,-88,,2005,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1142
350,GRC,696,UAE,12,3,2007,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1143
350,GRC,704,UZB,18,11,1998,,,,general,DCA,,,,,,-88,,2004,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1144
350,GRC,710,CHN,27,3,2002,,,,sector,COMMISSION,,,,,,-88,,2008,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1145
350,GRC,750,IND,,,1998,,,,general,DCA,,,,,,-88,,2004,0,low,,,factiva,"Wires, newspapers, transcripts",1,0,0,DCADv1.0-1146
350,GRC,900,AUL,18,7,1995,,,,sector,COMMISSION,TREX,,,,,-88,,2001,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1147
352,CYP,365,RUS,21,3,1996,21,3,1996,general,DIC,PROCUREMENT,,,,,0,,2010,1,med,,N,treaty,"Republic of Cyprus, Office of the Law Commissioner",,,,DCADv1.0-1148
352,CYP,371,ARM,21,2,2002,2,6,2006,general,DIC,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Armenian MFA,,,,DCADv1.0-1149
352,CYP,560,SAF,16,11,1999,16,11,1999,general,DIC,,,5,-56,5,0,,2010,0,high,,Y,treaty,South Africa Treaty Series,,,,DCADv1.0-1150
355,BUL,359,MLD,17,6,1995,,,,general,DCA,,,,,,-88,,2001,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1151
355,BUL,360,ROM,29,1,1994,,,,general,DCA,,,,,,-88,,2000,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1152
355,BUL,360,ROM,19,12,1995,5,4,1996,general,DCA,,,,,,0,,2010,1,atypical,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1153
355,BUL,365,RUS,4,8,1992,,,,general,DCA,DIC,,,,,-88,,1998,0,med,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1154
355,BUL,365,RUS,13,5,1993,,,,general,DIC,RESEARCH,PROCUREMENT,,,,-88,,1999,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1155
355,BUL,365,RUS,9,5,2002,6,1,2003,general,DIC,,,5,-66,-66,0,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1156
355,BUL,366,EST,20,6,2000,,,,general,DCA,,,,,,-88,,2006,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1157
355,BUL,367,LAT,,,2001,,,,general,DCA,,,,,,-88,,2007,0,low,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1158
355,BUL,368,LIT,12,10,2000,,,,general,DCA,,,,,,-88,,2006,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1159
355,BUL,369,UKR,5,10,1992,5,10,1992,general,DCA,,,5,-56,5,-99,,2002,0,high,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1160
355,BUL,369,UKR,22,12,1992,22,12,1992,general,DIC,,,-88,-88,-88,-99,,1998,1,atypical,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1161
355,BUL,369,UKR,8,12,1994,8,12,1994,general,DIC,RESEARCH,PROCUREMENT,5,-44,-44,-99,,1999,0,med,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1162
355,BUL,369,UKR,6,12,2005,6,12,2005,general,DCA,,,5,-66,-66,0,,2010,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1163
355,BUL,369,UKR,12,12,2008,12,1,2010,general,DIC,,,5,-66,-66,0,,2010,0,high,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1164
355,BUL,370,BLR,21,12,1995,,,,general,DCA,,,,,,-88,,2001,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1165
355,BUL,371,ARM,3,9,1996,,,,general,DCA,,,,,,-88,,2002,1,high,,N,treaty,Armenian MFA,,,,DCADv1.0-1166
355,BUL,372,GRG,26,11,1998,21,9,1999,general,DCA,,,,,,0,,2010,1,med,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1167
355,BUL,372,GRG,19,6,2007,,,,sector,TREX,,,5,,,-88,,2010,2,med,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1168
355,BUL,373,AZE,25,10,2002,,,,general,DCA,,,,,,-88,,2008,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1169
355,BUL,375,FIN,,3,2003,,,,general,DCA,,,,,,-88,,2009,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1170
355,BUL,380,SWD,21,6,2006,21,6,2006,general,DCA,,,-77,-77,-77,0,,2010,0,high,,Y,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1171
355,BUL,385,NOR,29,4,1998,,,,general,DCA,,,,,,-88,,2004,0,med,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1172
355,BUL,390,DEN,10,1,1998,,,,general,DCA,,,,,,-88,,2004,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1173
355,BUL,432,MLI,30,4,2009,,,,sector,TREX,,,,,,-88,,2010,1,atypical,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1174
355,BUL,560,SAF,2,7,1997,,,,general,DCA,,,5,-66,-66,-88,,2010,0,high,,Y,treaty,South Africa Treaty Series,,,,DCADv1.0-1175
355,BUL,640,TUR,31,3,1992,20,4,1992,sector,TREX,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1176
355,BUL,640,TUR,,,1993,,,,general,DIC,PROCUREMENT,,,,,-88,,1999,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1177
355,BUL,640,TUR,29,7,1997,26,8,1997,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1178
355,BUL,640,TUR,21,2,2008,,,,sector,TREX,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1179
355,BUL,651,EGY,15,4,2008,,,,general,DIC,PROCUREMENT,,,,,-88,,2010,1,med,,N,treaty,Egypt Ministry of Foreign Affairs,,,,DCADv1.0-1180
355,BUL,663,JOR,20,10,2010,,,,general,DCA,,,,,,-88,,2010,0,med,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1181
355,BUL,666,ISR,,,2000,,,,general,DCA,,,,,,-88,,2006,0,med,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1182
355,BUL,705,KZK,26,5,1998,,,,general,DCA,DIC,,,,,-88,,2004,0,med,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1183
355,BUL,710,CHN,8,9,2003,,,,general,DCA,,,,,,-88,,2009,0,low,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1184
355,BUL,710,CHN,,,2007,,,,sector,COMMISSION,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",5,-99,,DCADv1.0-1185
355,BUL,710,CHN,14,7,2008,,,,sector,TREX,,,,,,-88,,2010,2,low,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1186
355,BUL,712,MON,11,10,2006,,,,general,DCA,,,,,,-88,,2010,0,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1187
355,BUL,750,IND,13,7,1993,,,,general,DCA,COMMISSION,DIC,,,,-88,,1999,0,med,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1188
355,BUL,750,IND,,,2000,,,,general,DIC,,,,,,-88,,2006,0,med,,,factiva,"Wires, newspapers, transcripts",4,0,0,DCADv1.0-1189
355,BUL,811,CAM,,,1996,,,,general,DCA,,,,,,-88,,2002,0,low,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1190
355,BUL,811,CAM,8,4,2010,,,,sector,TREX,,,,,,-88,,2010,2,low,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1191
355,BUL,816,DRV,31,10,1996,31,10,1996,general,DCA,,,,,,1,18,2010,1,high,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1192
355,BUL,816,DRV,12,12,2008,,,,sector,TREX,,,,,,-88,,2010,0,low,,N,treaty,Bulgarian Ministry of Defense,,,,DCADv1.0-1193
359,MLD,360,ROM,14,12,1992,1,3,2001,general,DCA,,,-77,-77,-77,0,,2010,1,med,,N,treaty,Moldova Ministry of Foreign Affairs and European Integration (document),,,,DCADv1.0-1195
359,MLD,360,ROM,24,7,1997,,,,sector,TREX,COMMISSION,,,,,-88,,2003,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1196
359,MLD,360,ROM,3,3,2000,1,3,2001,sector,TREX,,,,,,0,,2010,1,med,,N,treaty,Moldova Ministry of Foreign Affairs and European Integration (document),,,,DCADv1.0-1197
359,MLD,365,RUS,18,2,1994,18,2,1994,general,DIC,,,3,-66,-66,-99,,2010,0,high,,NE,treaty,Russian Federal Gazette,,,,DCADv1.0-1198
359,MLD,365,RUS,28,7,1997,8,5,2001,general,DCA,,,5,-66,-66,0,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1199
359,MLD,365,RUS,23,9,1997,21,10,2002,general,DIC,,,5,-56,5,0,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1200
359,MLD,367,LAT,3,4,2006,25,5,2006,general,DCA,,,,,,-99,,2010,1,high,,N,treaty,Moldova Ministry of Foreign Affairs and European Integration (document),,,,DCADv1.0-1201
359,MLD,368,LIT,13,4,2006,,,,general,DCA,,,,,,1,5,2010,1,high,,N,treaty,Treaty,,,,DCADv1.0-1202
359,MLD,369,UKR,19,2,1993,19,2,1993,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1204
359,MLD,369,UKR,25,7,1995,,,,general,DCA,,,,,,-88,,2001,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1205
359,MLD,369,UKR,19,6,1998,,,,general,DIC,,,,,,-88,,2004,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1206
359,MLD,370,BLR,10,6,1993,10,6,1993,general,DCA,,,,,,-99,,1999,1,low,,N,treaty,Moldova Ministry of Foreign Affairs and European Integration (document),,,,DCADv1.0-1207
359,MLD,370,BLR,18,12,1995,18,12,1995,general,DIC,,,,,,-99,,2001,1,med,,N,treaty,Moldova Ministry of Foreign Affairs and European Integration (document),,,,DCADv1.0-1208
359,MLD,370,BLR,26,5,2004,26,5,2004,sector,RESEARCH,,,5,-66,-66,-99,,2010,0,high,,TE,treaty,Moldova Ministry of Foreign Affairs and European Integration (document),,,,DCADv1.0-1209
359,MLD,640,TUR,19,11,1998,10,2,1999,general,DCA,DIC,,5,-66,-66,0,,2010,0,med,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1210
359,MLD,640,TUR,8,8,2000,14,4,2004,general,DIC,,,5,-66,-66,0,,2010,1,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1211
359,MLD,640,TUR,15,8,2001,17,1,2002,sector,TREX,,,,,,-99,,2007,1,high,,N,treaty,Moldova Ministry of Foreign Affairs and European Integration (document),,,,DCADv1.0-1212
359,MLD,710,CHN,24,6,2002,15,11,2002,general,DCA,,,,,,-99,,2008,1,low,,N,treaty,Moldova Ministry of Foreign Affairs and European Integration (document),,,,DCADv1.0-1213
360,ROM,367,LAT,6,11,2001,,,,general,DCA,,,,,,-88,,2007,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1214
360,ROM,368,LIT,19,10,1998,,,,general,DCA,,,5,-66,-66,1,12,2010,0,high,,Y,treaty,Ministry of National Defense of the Republic of Lithuania,,,,DCADv1.0-1215
360,ROM,368,LIT,12,6,2010,,,,general,DCA,,,-77,-77,-77,-88,,2010,0,high,,Y,treaty,Ministry of National Defense of the Republic of Lithuania,,,,DCADv1.0-1216
360,ROM,369,UKR,17,3,1994,22,6,1994,general,DCA,,,5,-56,5,0,,2010,0,high,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1217
360,ROM,370,BLR,4,7,1996,,,,general,DCA,,,,,,-88,,2002,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1218
360,ROM,371,ARM,26,7,1999,,,,general,DCA,,,,,,-88,,2005,1,high,,N,treaty,Armenian MFA,,,,DCADv1.0-1219
360,ROM,372,GRG,7,12,1998,13,7,2000,general,DCA,,,,,,0,,2010,1,high,,N,treaty,Georgia Ministry of Foreign Affairs,,,,DCADv1.0-1220
360,ROM,372,GRG,26,10,1999,2,6,1999,sector,TREX,,,5,-66,-66,0,,2010,1,high,,N,treaty,Georgia Ministry of Foreign Affairs,,,,DCADv1.0-1221
360,ROM,373,AZE,15,7,1999,,,,general,DCA,,,,,,-88,,2005,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1222
360,ROM,373,AZE,14,3,2006,8,12,2006,general,DIC,PROCUREMENT,,5,-66,-66,0,,2010,0,high,,TE,treaty,Romania Ministry of Foreign Affairs,,,,DCADv1.0-1223
360,ROM,380,SWD,20,11,2007,18,8,2009,general,DCA,DIC,,-77,-77,-77,0,,2010,1,atypical,,Y,treaty,Romania Ministry of Foreign Affairs,,,,DCADv1.0-1224
360,ROM,390,DEN,,,1998,,,,sector,COMMISSION,,,,,,-88,,2004,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1225
360,ROM,433,SEN,19,10,2006,4,8,2011,general,DCA,,,-77,-77,-77,0,,2010,0,high,,Y,treaty,Romania Ministry of Foreign Affairs,,,,DCADv1.0-1226
360,ROM,475,NIG,27,8,2010,13,6,2012,general,DCA,,,-77,-77,-77,0,,2010,0,high,,Y,treaty,Romania Ministry of Foreign Affairs,,,,DCADv1.0-1227
360,ROM,560,SAF,7,5,2003,5,3,2004,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,South Africa Treaty Series,,,,DCADv1.0-1228
360,ROM,640,TUR,20,2,1992,23,11,2012,sector,TREX,RESEARCH,DCA,5,-66,-66,0,,2010,0,med,,Y,treaty,Romania Ministry of Foreign Affairs,,,,DCADv1.0-1229
360,ROM,640,TUR,9,7,1992,14,2,1994,general,DIC,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Romania Ministry of Foreign Affairs,,,,DCADv1.0-1230
360,ROM,640,TUR,6,4,2004,15,12,2004,sector,RESEARCH,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Romania Ministry of Foreign Affairs,,,,DCADv1.0-1231
360,ROM,651,EGY,11,8,1983,,,,sector,PROCUREMENT,,,,,,-88,,1989,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1232
360,ROM,651,EGY,29,6,2001,,,,general,DIC,PROCUREMENT,,,,,-88,,2007,1,med,,N,treaty,Egypt Ministry of Foreign Affairs,,,,DCADv1.0-1233
360,ROM,663,JOR,8,12,2004,8,5,2006,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Romania Ministry of Foreign Affairs,,,,DCADv1.0-1234
360,ROM,666,ISR,9,3,2005,,,,general,DCA,TREX,,5,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1235
365,RUS,369,UKR,26,5,1993,26,5,1993,sector,PROCUREMENT,,,5,-66,-66,-99,,2010,0,high,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1237
365,RUS,369,UKR,18,11,1993,18,11,1993,general,DIC,,,3,-66,-66,0,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1238
365,RUS,369,UKR,15,4,1994,15,4,1994,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1239
365,RUS,369,UKR,8,2,1995,8,2,1995,sector,PROCUREMENT,,,2,-66,-66,0,,2010,0,high,,TE,treaty,Ukraine Gazette,,,,DCADv1.0-1240
365,RUS,369,UKR,25,11,1995,8,2,2002,general,DCA,,,5,-66,-66,0,,2010,1,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1241
365,RUS,370,BLR,20,7,1992,,,,general,DCA,,,5,-66,-66,-99,,2010,1,atypical,,NE,treaty,Russian Federal Gazette,,,,DCADv1.0-1242
365,RUS,370,BLR,29,10,1993,18,4,1997,general,DIC,,,5,-66,-66,0,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1243
365,RUS,370,BLR,20,5,1994,20,5,1994,general,DIC,,,3,-66,-66,0,,2010,0,high,,NE,treaty,National Center of Legal Information of the Republic of Belarus,,,,DCADv1.0-1244
365,RUS,370,BLR,21,2,1995,,,,sector,PROCUREMENT,RESEARCH,,,,,-88,,2001,0,med,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1245
365,RUS,370,BLR,19,12,1997,14,5,1999,general,DCA,,,5,-66,-66,0,,2010,0,high,,NE,treaty,National Center of Legal Information of the Republic of Belarus,,,,DCADv1.0-1246
365,RUS,370,BLR,28,4,1999,,,,general,DIC,,,,,,-88,,2005,1,atypical,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1247
365,RUS,370,BLR,10,12,2009,28,1,2011,general,DIC,PROCUREMENT,,5,-66,-66,0,,2010,1,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1248
365,RUS,371,ARM,21,8,1992,21,8,1992,general,DIC,,,-77,-77,-77,0,,2010,1,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1249
365,RUS,371,ARM,30,3,1994,,,,general,DIC,,,3,-66,-66,-99,,2010,0,high,,NE,treaty,Russian Federal Gazette,,,,DCADv1.0-1250
365,RUS,371,ARM,17,1,2003,23,5,2003,sector,PROCUREMENT,,,5,-66,-66,0,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1251
365,RUS,371,ARM,17,12,2009,,,,sector,PROCUREMENT,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1252
365,RUS,371,ARM,20,8,2010,,,,sector,PROCUREMENT,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",1,1,,DCADv1.0-1253
365,RUS,372,GRG,24,12,1993,24,12,1993,general,DIC,,,3,-66,-66,-99,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1254
365,RUS,372,GRG,27,7,1996,,,,sector,PROCUREMENT,,,,,,-88,,2002,0,low,,,factiva,"Wires, newspapers, transcripts",1,1,,DCADv1.0-1255
365,RUS,372,GRG,11,8,2004,12,8,2004,general,DCA,DIC,,,,,-99,,2010,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1256
365,RUS,373,AZE,25,12,1993,25,12,1993,general,DIC,,,3,-66,-66,-99,,2010,0,high,,NE,treaty,Russian Federal Gazette,,,,DCADv1.0-1257
365,RUS,373,AZE,25,12,2000,,,,sector,TREX,,,,,,-88,,2006,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1258
365,RUS,373,AZE,27,2,2003,11,9,2003,sector,PROCUREMENT,,,5,-66,-66,0,,2010,0,high,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1259
365,RUS,375,FIN,19,9,1994,,,,general,DCA,TREX,COMMISSION,,,,-88,,2000,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1260
365,RUS,385,NOR,15,12,1995,,,,general,DCA,,,,,,-88,,2001,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1261
365,RUS,385,NOR,30,5,1997,,,,sector,TREX,,,,,,-88,,2003,1,atypical,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1262
365,RUS,390,DEN,8,9,1994,8,9,1994,general,DCA,,,5,-56,5,0,,2010,0,high,,TE,treaty,Danish Law Gazette Lovtidende C,,,,DCADv1.0-1263
365,RUS,402,CAP,17,11,2000,,,,sector,PROCUREMENT,,,5,-66,-66,-88,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1264
365,RUS,420,GAM,20,12,2002,,,,sector,PROCUREMENT,,,5,-66,-66,-99,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1265
365,RUS,432,MLI,25,3,2003,,,,sector,PROCUREMENT,,,5,-66,-66,-99,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1266
365,RUS,433,SEN,14,9,2007,13,1,2009,sector,PROCUREMENT,,,5,-66,-66,0,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1267
365,RUS,434,BEN,5,10,2010,,,,sector,PROCUREMENT,,,5,-66,-66,-88,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1268
365,RUS,438,GUI,27,7,2001,,,,sector,PROCUREMENT,,,5,-66,-66,-88,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1269
365,RUS,439,BFO,22,12,2006,,,,sector,PROCUREMENT,,,5,-66,-66,-88,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1270
365,RUS,475,NIG,11,10,1984,,,,sector,PROCUREMENT,,,,,,-88,,1990,0,low,,,factiva,"Wires, newspapers, transcripts",1,1,,DCADv1.0-1271
365,RUS,475,NIG,3,6,2001,,,,sector,PROCUREMENT,,,5,-66,-66,-88,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1272
365,RUS,481,GAB,24,7,2002,30,8,2004,sector,PROCUREMENT,,,5,-66,-66,0,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1273
365,RUS,483,CHA,24,8,2000,5,8,2008,sector,PROCUREMENT,,,5,-66,-66,0,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1274
365,RUS,484,CON,28,7,2001,,,,sector,PROCUREMENT,,,,,,-88,,2007,0,atypical,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1275
365,RUS,490,DRC,21,7,1999,,,,sector,PROCUREMENT,,,5,-66,-66,-88,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1276
365,RUS,490,DRC,27,7,2001,11,5,2007,sector,PROCUREMENT,,,5,-66,-66,0,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1277
365,RUS,500,UGA,18,11,2003,,,,sector,PROCUREMENT,,,5,-66,-66,-88,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1278
365,RUS,510,TAZ,4,6,1998,,,,general,DCA,,,,,,-88,,2004,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1279
365,RUS,530,ETH,10,10,1995,,,,sector,PROCUREMENT,,,,,,-88,,2001,2,atypical,,N,treaty,Treaty,,,,DCADv1.0-1280
365,RUS,530,ETH,4,12,2001,,,,sector,PROCUREMENT,,,,,,-88,,2007,2,atypical,,N,treaty,Treaty,,,,DCADv1.0-1281
365,RUS,530,ETH,10,12,2002,10,12,2002,sector,PROCUREMENT,,,3,-44,-44,-99,,2005,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1282
365,RUS,531,ERI,14,2,1997,14,2,1997,sector,PROCUREMENT,,,5,-66,-66,0,,2010,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1283
365,RUS,540,ANG,25,6,1993,,,,sector,PROCUREMENT,,,,,,1,5,1998,2,atypical,,NE,treaty,Treaty,,,,DCADv1.0-1284
365,RUS,540,ANG,30,1,1998,,,,sector,PROCUREMENT,,,5,-66,-66,1,9,2007,2,atypical,,NE,treaty,Russian Ministry of Foreign Affairs - List of Bilateral Treaties,,,,DCADv1.0-1285
